timestamp,hour,day_of_week,month,is_weekend,is_semester,is_exam,is_holiday,building_name,consumption_kWh
2022-09-12 23:00:00,23,0,9,0,1,0,0,Edificio Mullin,13.336071206382567
2022-09-13 00:00:00,0,1,9,0,1,0,0,Edificio Mullin,8.631306480133654
2022-09-13 01:00:00,1,1,9,0,1,0,0,Edificio Mullin,8.678722806463053
2022-09-13 02:00:00,2,1,9,0,1,0,0,Edificio Mullin,8.437200928236269
2022-09-13 03:00:00,3,1,9,0,1,0,0,Edificio Mullin,9.250046065468892
2022-09-13 04:00:00,4,1,9,0,1,0,0,Edificio Mullin,9.087652468003844
2022-09-13 05:00:00,5,1,9,0,1,0,0,Edificio Mullin,10.014965155347417
2022-09-13 06:00:00,6,1,9,0,1,0,0,Edificio Mullin,13.339225382332526
2022-09-13 07:00:00,7,1,9,0,1,0,0,Edificio Mullin,20.522307185581884
2022-09-13 08:00:00,8,1,9,0,1,0,0,Edificio Mullin,31.777261107822934
2022-09-13 09:00:00,9,1,9,0,1,0,0,Edificio Mullin,42.56128153543377
2022-09-13 10:00:00,10,1,9,0,1,0,0,Edificio Mullin,49.66522145183754
2022-09-13 11:00:00,11,1,9,0,1,0,0,Edificio Mullin,47.3252097952998
2022-09-13 12:00:00,12,1,9,0,1,0,0,Edificio Mullin,44.2978339684483
2022-09-13 13:00:00,13,1,9,0,1,0,0,Edificio Mullin,42.971658226293314
2022-09-13 14:00:00,14,1,9,0,1,0,0,Edificio Mullin,40.24435443969715
2022-09-13 15:00:00,15,1,9,0,1,0,0,Edificio Mullin,38.327504883202636
2022-09-13 16:00:00,16,1,9,0,1,0,0,Edificio Mullin,36.91998806261078
2022-09-13 17:00:00,17,1,9,0,1,0,0,Edificio Mullin,35.897553373743605
2022-09-13 18:00:00,18,1,9,0,1,0,0,Edificio Mullin,35.41077592646436
2022-09-13 19:00:00,19,1,9,0,1,0,0,Edificio Mullin,31.04352901647027
2022-09-13 20:00:00,20,1,9,0,1,0,0,Edificio Mullin,24.76365822040415
2022-09-13 21:00:00,21,1,9,0,1,0,0,Edificio Mullin,22.039095103105613
2022-09-13 22:00:00,22,1,9,0,1,0,0,Edificio Mullin,18.28837354941111
2022-09-13 23:00:00,23,1,9,0,1,0,0,Edificio Mullin,12.682898209966107
2022-09-14 00:00:00,0,2,9,0,1,0,0,Edificio Mullin,8.435228462200344
2022-09-14 01:00:00,1,2,9,0,1,0,0,Edificio Mullin,8.55576658951415
2022-09-14 02:00:00,2,2,9,0,1,0,0,Edificio Mullin,8.438709336022397
2022-09-14 03:00:00,3,2,9,0,1,0,0,Edificio Mullin,8.894151866200612
2022-09-14 04:00:00,4,2,9,0,1,0,0,Edificio Mullin,9.267938900804388
2022-09-14 05:00:00,5,2,9,0,1,0,0,Edificio Mullin,10.15590838089007
2022-09-14 06:00:00,6,2,9,0,1,0,0,Edificio Mullin,13.43111772453898
2022-09-14 07:00:00,7,2,9,0,1,0,0,Edificio Mullin,20.823122858999742
2022-09-14 08:00:00,8,2,9,0,1,0,0,Edificio Mullin,33.07675592089992
2022-09-14 09:00:00,9,2,9,0,1,0,0,Edificio Mullin,42.560057889054804
2022-09-14 10:00:00,10,2,9,0,1,0,0,Edificio Mullin,51.174279927878125
2022-09-14 11:00:00,11,2,9,0,1,0,0,Edificio Mullin,53.866802025431134
2022-09-14 12:00:00,12,2,9,0,1,0,0,Edificio Mullin,46.97458301708777
2022-09-14 13:00:00,13,2,9,0,1,0,0,Edificio Mullin,40.480993888081876
2022-09-14 14:00:00,14,2,9,0,1,0,0,Edificio Mullin,41.80059254906208
2022-09-14 15:00:00,15,2,9,0,1,0,0,Edificio Mullin,43.00330161622948
2022-09-14 16:00:00,16,2,9,0,1,0,0,Edificio Mullin,39.79297654534752
2022-09-14 17:00:00,17,2,9,0,1,0,0,Edificio Mullin,35.11487526339754
2022-09-14 18:00:00,18,2,9,0,1,0,0,Edificio Mullin,34.71679554584228
2022-09-14 19:00:00,19,2,9,0,1,0,0,Edificio Mullin,31.14337991380488
2022-09-14 20:00:00,20,2,9,0,1,0,0,Edificio Mullin,26.387924508388803
2022-09-14 21:00:00,21,2,9,0,1,0,0,Edificio Mullin,23.23116841959397
2022-09-14 22:00:00,22,2,9,0,1,0,0,Edificio Mullin,17.582162848882362
2022-09-14 23:00:00,23,2,9,0,1,0,0,Edificio Mullin,14.203226029447015
2022-09-15 00:00:00,0,3,9,0,1,0,0,Edificio Mullin,8.731669560515204
2022-09-15 01:00:00,1,3,9,0,1,0,0,Edificio Mullin,8.775759708504042
2022-09-15 02:00:00,2,3,9,0,1,0,0,Edificio Mullin,9.1996362459189
2022-09-15 03:00:00,3,3,9,0,1,0,0,Edificio Mullin,9.181283794133043
2022-09-15 04:00:00,4,3,9,0,1,0,0,Edificio Mullin,8.772973691480718
2022-09-15 05:00:00,5,3,9,0,1,0,0,Edificio Mullin,10.039013705616378
2022-09-15 06:00:00,6,3,9,0,1,0,0,Edificio Mullin,11.669318431450261
2022-09-15 07:00:00,7,3,9,0,1,0,0,Edificio Mullin,19.92097375944903
2022-09-15 08:00:00,8,3,9,0,1,0,0,Edificio Mullin,33.227880851390275
2022-09-15 09:00:00,9,3,9,0,1,0,0,Edificio Mullin,45.654797130713966
2022-09-15 10:00:00,10,3,9,0,1,0,0,Edificio Mullin,47.675971131125166
2022-09-15 11:00:00,11,3,9,0,1,0,0,Edificio Mullin,55.95069218027471
2022-09-15 12:00:00,12,3,9,0,1,0,0,Edificio Mullin,44.331693289204104
2022-09-15 13:00:00,13,3,9,0,1,0,0,Edificio Mullin,40.77271737831701
2022-09-15 14:00:00,14,3,9,0,1,0,0,Edificio Mullin,43.90651229020077
2022-09-15 15:00:00,15,3,9,0,1,0,0,Edificio Mullin,36.43947049588617
2022-09-15 16:00:00,16,3,9,0,1,0,0,Edificio Mullin,38.20765086323575
2022-09-15 17:00:00,17,3,9,0,1,0,0,Edificio Mullin,33.700572685445195
2022-09-15 18:00:00,18,3,9,0,1,0,0,Edificio Mullin,33.951377847033946
2022-09-15 19:00:00,19,3,9,0,1,0,0,Edificio Mullin,30.31234476083779
2022-09-15 20:00:00,20,3,9,0,1,0,0,Edificio Mullin,28.06668245412592
2022-09-15 21:00:00,21,3,9,0,1,0,0,Edificio Mullin,24.97047447529553
2022-09-15 22:00:00,22,3,9,0,1,0,0,Edificio Mullin,17.374862731541416
2022-09-15 23:00:00,23,3,9,0,1,0,0,Edificio Mullin,12.672571261153696
2022-09-16 00:00:00,0,4,9,0,1,0,0,Edificio Mullin,8.807998264326596
2022-09-16 01:00:00,1,4,9,0,1,0,0,Edificio Mullin,8.440506681707008
2022-09-16 02:00:00,2,4,9,0,1,0,0,Edificio Mullin,8.772015774988894
2022-09-16 03:00:00,3,4,9,0,1,0,0,Edificio Mullin,9.28639460951299
2022-09-16 04:00:00,4,4,9,0,1,0,0,Edificio Mullin,9.991096471312037
2022-09-16 05:00:00,5,4,9,0,1,0,0,Edificio Mullin,9.850860429645035
2022-09-16 06:00:00,6,4,9,0,1,0,0,Edificio Mullin,13.407404150864176
2022-09-16 07:00:00,7,4,9,0,1,0,0,Edificio Mullin,21.353910167910392
2022-09-16 08:00:00,8,4,9,0,1,0,0,Edificio Mullin,30.549917098838552
2022-09-16 09:00:00,9,4,9,0,1,0,0,Edificio Mullin,41.630705815096896
2022-09-16 10:00:00,10,4,9,0,1,0,0,Edificio Mullin,46.759237642413616
2022-09-16 11:00:00,11,4,9,0,1,0,0,Edificio Mullin,51.66097953627512
2022-09-16 12:00:00,12,4,9,0,1,0,0,Edificio Mullin,50.622367055670814
2022-09-16 13:00:00,13,4,9,0,1,0,0,Edificio Mullin,42.99192009639878
2022-09-16 14:00:00,14,4,9,0,1,0,0,Edificio Mullin,38.83520508289283
2022-09-16 15:00:00,15,4,9,0,1,0,0,Edificio Mullin,40.502463270688736
2022-09-16 16:00:00,16,4,9,0,1,0,0,Edificio Mullin,38.87278514810501
2022-09-16 17:00:00,17,4,9,0,1,0,0,Edificio Mullin,36.21811072830472
2022-09-16 18:00:00,18,4,9,0,1,0,0,Edificio Mullin,32.295054239460086
2022-09-16 19:00:00,19,4,9,0,1,0,0,Edificio Mullin,30.423842260271684
2022-09-16 20:00:00,20,4,9,0,1,0,0,Edificio Mullin,25.700721708863107
2022-09-16 21:00:00,21,4,9,0,1,0,0,Edificio Mullin,24.241471143453797
2022-09-16 22:00:00,22,4,9,0,1,0,0,Edificio Mullin,18.999013628679727
2022-09-16 23:00:00,23,4,9,0,1,0,0,Edificio Mullin,13.93407085540864
2022-09-17 00:00:00,0,5,9,1,1,0,0,Edificio Mullin,8.160028406356801
2022-09-17 01:00:00,1,5,9,1,1,0,0,Edificio Mullin,8.656173289475861
2022-09-17 02:00:00,2,5,9,1,1,0,0,Edificio Mullin,9.30580446313904
2022-09-17 03:00:00,3,5,9,1,1,0,0,Edificio Mullin,9.249682557592442
2022-09-17 04:00:00,4,5,9,1,1,0,0,Edificio Mullin,9.162892642705181
2022-09-17 05:00:00,5,5,9,1,1,0,0,Edificio Mullin,8.058899717724477
2022-09-17 06:00:00,6,5,9,1,1,0,0,Edificio Mullin,9.532335631814766
2022-09-17 07:00:00,7,5,9,1,1,0,0,Edificio Mullin,10.380400354361678
2022-09-17 08:00:00,8,5,9,1,1,0,0,Edificio Mullin,10.87099573347011
2022-09-17 09:00:00,9,5,9,1,1,0,0,Edificio Mullin,12.333632346637076
2022-09-17 10:00:00,10,5,9,1,1,0,0,Edificio Mullin,11.728685616705977
2022-09-17 11:00:00,11,5,9,1,1,0,0,Edificio Mullin,13.052645056541888
2022-09-17 12:00:00,12,5,9,1,1,0,0,Edificio Mullin,13.719820116430235
2022-09-17 13:00:00,13,5,9,1,1,0,0,Edificio Mullin,12.21136979361713
2022-09-17 14:00:00,14,5,9,1,1,0,0,Edificio Mullin,12.216418028424952
2022-09-17 15:00:00,15,5,9,1,1,0,0,Edificio Mullin,11.61611849198209
2022-09-17 16:00:00,16,5,9,1,1,0,0,Edificio Mullin,11.33679199196251
2022-09-17 17:00:00,17,5,9,1,1,0,0,Edificio Mullin,12.335778898239658
2022-09-17 18:00:00,18,5,9,1,1,0,0,Edificio Mullin,10.857768780682488
2022-09-17 19:00:00,19,5,9,1,1,0,0,Edificio Mullin,10.83109653309827
2022-09-17 20:00:00,20,5,9,1,1,0,0,Edificio Mullin,11.428519383399578
2022-09-17 21:00:00,21,5,9,1,1,0,0,Edificio Mullin,10.175085589932664
2022-09-17 22:00:00,22,5,9,1,1,0,0,Edificio Mullin,10.15258488465619
2022-09-17 23:00:00,23,5,9,1,1,0,0,Edificio Mullin,8.423774778900372
2022-09-18 00:00:00,0,6,9,1,1,0,0,Edificio Mullin,8.982978336036524
2022-09-18 01:00:00,1,6,9,1,1,0,0,Edificio Mullin,9.10064241606336
2022-09-18 02:00:00,2,6,9,1,1,0,0,Edificio Mullin,8.759226662497339
2022-09-18 03:00:00,3,6,9,1,1,0,0,Edificio Mullin,8.878674889758019
2022-09-18 04:00:00,4,6,9,1,1,0,0,Edificio Mullin,8.589578788234917
2022-09-18 05:00:00,5,6,9,1,1,0,0,Edificio Mullin,9.4713902818586
2022-09-18 06:00:00,6,6,9,1,1,0,0,Edificio Mullin,8.919247972672705
2022-09-18 07:00:00,7,6,9,1,1,0,0,Edificio Mullin,9.5710150613994
2022-09-18 08:00:00,8,6,9,1,1,0,0,Edificio Mullin,12.603032840176192
2022-09-18 09:00:00,9,6,9,1,1,0,0,Edificio Mullin,11.95841260544439
2022-09-18 10:00:00,10,6,9,1,1,0,0,Edificio Mullin,13.470685332964399
2022-09-18 11:00:00,11,6,9,1,1,0,0,Edificio Mullin,13.726957034831651
2022-09-18 12:00:00,12,6,9,1,1,0,0,Edificio Mullin,12.491424443109155
2022-09-18 13:00:00,13,6,9,1,1,0,0,Edificio Mullin,12.780920609318713
2022-09-18 14:00:00,14,6,9,1,1,0,0,Edificio Mullin,13.48576193635192
2022-09-18 15:00:00,15,6,9,1,1,0,0,Edificio Mullin,11.80701508048473
2022-09-18 16:00:00,16,6,9,1,1,0,0,Edificio Mullin,11.590427000662347
2022-09-18 17:00:00,17,6,9,1,1,0,0,Edificio Mullin,11.09408128593108
2022-09-18 18:00:00,18,6,9,1,1,0,0,Edificio Mullin,11.576648118568855
2022-09-18 19:00:00,19,6,9,1,1,0,0,Edificio Mullin,11.12272501231077
2022-09-18 20:00:00,20,6,9,1,1,0,0,Edificio Mullin,11.818114820039694
2022-09-18 21:00:00,21,6,9,1,1,0,0,Edificio Mullin,10.639503203359443
2022-09-18 22:00:00,22,6,9,1,1,0,0,Edificio Mullin,9.72866029126572
2022-09-18 23:00:00,23,6,9,1,1,0,0,Edificio Mullin,9.502428604199451
2022-09-19 00:00:00,0,0,9,0,1,0,0,Edificio Mullin,7.89749426688364
2022-09-19 01:00:00,1,0,9,0,1,0,0,Edificio Mullin,8.833806981644122
2022-09-19 02:00:00,2,0,9,0,1,0,0,Edificio Mullin,8.656222845451634
2022-09-19 03:00:00,3,0,9,0,1,0,0,Edificio Mullin,9.053141874728553
2022-09-19 04:00:00,4,0,9,0,1,0,0,Edificio Mullin,9.598036257500212
2022-09-19 05:00:00,5,0,9,0,1,0,0,Edificio Mullin,10.067183878804045
2022-09-19 06:00:00,6,0,9,0,1,0,0,Edificio Mullin,13.725642056643265
2022-09-19 07:00:00,7,0,9,0,1,0,0,Edificio Mullin,20.901018566131853
2022-09-19 08:00:00,8,0,9,0,1,0,0,Edificio Mullin,31.117425218220927
2022-09-19 09:00:00,9,0,9,0,1,0,0,Edificio Mullin,42.45325705620782
2022-09-19 10:00:00,10,0,9,0,1,0,0,Edificio Mullin,55.550981772790514
2022-09-19 11:00:00,11,0,9,0,1,0,0,Edificio Mullin,53.48666249497054
2022-09-19 12:00:00,12,0,9,0,1,0,0,Edificio Mullin,45.43604062316288
2022-09-19 13:00:00,13,0,9,0,1,0,0,Edificio Mullin,45.44513780698981
2022-09-19 14:00:00,14,0,9,0,1,0,0,Edificio Mullin,40.18202662925869
2022-09-19 15:00:00,15,0,9,0,1,0,0,Edificio Mullin,39.417008699209035
2022-09-19 16:00:00,16,0,9,0,1,0,0,Edificio Mullin,38.9461909777601
2022-09-19 17:00:00,17,0,9,0,1,0,0,Edificio Mullin,36.57860976749443
2022-09-19 18:00:00,18,0,9,0,1,0,0,Edificio Mullin,30.4230895721466
2022-09-19 19:00:00,19,0,9,0,1,0,0,Edificio Mullin,31.255728465024376
2022-09-19 20:00:00,20,0,9,0,1,0,0,Edificio Mullin,29.42797570799683
2022-09-19 21:00:00,21,0,9,0,1,0,0,Edificio Mullin,21.98405276067109
2022-09-19 22:00:00,22,0,9,0,1,0,0,Edificio Mullin,17.73936180906235
2022-09-19 23:00:00,23,0,9,0,1,0,0,Edificio Mullin,12.791812682969812
2022-09-20 00:00:00,0,1,9,0,1,0,0,Edificio Mullin,9.026828217808367
2022-09-20 01:00:00,1,1,9,0,1,0,0,Edificio Mullin,8.372731793192676
2022-09-20 02:00:00,2,1,9,0,1,0,0,Edificio Mullin,8.18017440109844
2022-09-20 03:00:00,3,1,9,0,1,0,0,Edificio Mullin,8.51798670254206
2022-09-20 04:00:00,4,1,9,0,1,0,0,Edificio Mullin,9.014975543608752
2022-09-20 05:00:00,5,1,9,0,1,0,0,Edificio Mullin,10.565972575749882
2022-09-20 06:00:00,6,1,9,0,1,0,0,Edificio Mullin,14.800920912230819
2022-09-20 07:00:00,7,1,9,0,1,0,0,Edificio Mullin,22.62954411648166
2022-09-20 08:00:00,8,1,9,0,1,0,0,Edificio Mullin,30.057815577117605
2022-09-20 09:00:00,9,1,9,0,1,0,0,Edificio Mullin,39.393250478941866
2022-09-20 10:00:00,10,1,9,0,1,0,0,Edificio Mullin,50.63369577446922
2022-09-20 11:00:00,11,1,9,0,1,0,0,Edificio Mullin,54.13343039430565
2022-09-20 12:00:00,12,1,9,0,1,0,0,Edificio Mullin,50.94845142920323
2022-09-20 13:00:00,13,1,9,0,1,0,0,Edificio Mullin,44.49012340782461
2022-09-20 14:00:00,14,1,9,0,1,0,0,Edificio Mullin,40.806670755649655
2022-09-20 15:00:00,15,1,9,0,1,0,0,Edificio Mullin,40.23866940993284
2022-09-20 16:00:00,16,1,9,0,1,0,0,Edificio Mullin,40.28120108458505
2022-09-20 17:00:00,17,1,9,0,1,0,0,Edificio Mullin,36.81053881482767
2022-09-20 18:00:00,18,1,9,0,1,0,0,Edificio Mullin,33.5074231784836
2022-09-20 19:00:00,19,1,9,0,1,0,0,Edificio Mullin,32.09382441645066
2022-09-20 20:00:00,20,1,9,0,1,0,0,Edificio Mullin,28.395497426091495
2022-09-20 21:00:00,21,1,9,0,1,0,0,Edificio Mullin,24.44155581230597
2022-09-20 22:00:00,22,1,9,0,1,0,0,Edificio Mullin,17.450396129981314
2022-09-20 23:00:00,23,1,9,0,1,0,0,Edificio Mullin,14.278941057045765
2022-09-21 00:00:00,0,2,9,0,1,0,0,Edificio Mullin,8.346936859171024
2022-09-21 01:00:00,1,2,9,0,1,0,0,Edificio Mullin,9.018412650474701
2022-09-21 02:00:00,2,2,9,0,1,0,0,Edificio Mullin,7.975925709548504
2022-09-21 03:00:00,3,2,9,0,1,0,0,Edificio Mullin,7.78897901341955
2022-09-21 04:00:00,4,2,9,0,1,0,0,Edificio Mullin,9.141474995571373
2022-09-21 05:00:00,5,2,9,0,1,0,0,Edificio Mullin,9.886903301039679
2022-09-21 06:00:00,6,2,9,0,1,0,0,Edificio Mullin,12.849606413330248
2022-09-21 07:00:00,7,2,9,0,1,0,0,Edificio Mullin,20.785765749708336
2022-09-21 08:00:00,8,2,9,0,1,0,0,Edificio Mullin,31.106742492726077
2022-09-21 09:00:00,9,2,9,0,1,0,0,Edificio Mullin,45.01863368139091
2022-09-21 10:00:00,10,2,9,0,1,0,0,Edificio Mullin,47.88179565962213
2022-09-21 11:00:00,11,2,9,0,1,0,0,Edificio Mullin,46.65409427218768
2022-09-21 12:00:00,12,2,9,0,1,0,0,Edificio Mullin,50.91312166907845
2022-09-21 13:00:00,13,2,9,0,1,0,0,Edificio Mullin,40.04315556199552
2022-09-21 14:00:00,14,2,9,0,1,0,0,Edificio Mullin,39.11765928018695
2022-09-21 15:00:00,15,2,9,0,1,0,0,Edificio Mullin,41.67765885325541
2022-09-21 16:00:00,16,2,9,0,1,0,0,Edificio Mullin,36.17339514829059
2022-09-21 17:00:00,17,2,9,0,1,0,0,Edificio Mullin,36.582504128508475
2022-09-21 18:00:00,18,2,9,0,1,0,0,Edificio Mullin,32.795985767442446
2022-09-21 19:00:00,19,2,9,0,1,0,0,Edificio Mullin,30.306828423396627
2022-09-21 20:00:00,20,2,9,0,1,0,0,Edificio Mullin,25.769730918442104
2022-09-21 21:00:00,21,2,9,0,1,0,0,Edificio Mullin,23.076064544446222
2022-09-21 22:00:00,22,2,9,0,1,0,0,Edificio Mullin,17.688931951254286
2022-09-21 23:00:00,23,2,9,0,1,0,0,Edificio Mullin,13.94496985995414
2022-09-22 00:00:00,0,3,9,0,1,0,0,Edificio Mullin,7.959546593119151
2022-09-22 01:00:00,1,3,9,0,1,0,0,Edificio Mullin,8.292836744777192
2022-09-22 02:00:00,2,3,9,0,1,0,0,Edificio Mullin,8.363199911589989
2022-09-22 03:00:00,3,3,9,0,1,0,0,Edificio Mullin,8.71068487614571
2022-09-22 04:00:00,4,3,9,0,1,0,0,Edificio Mullin,10.143348383769613
2022-09-22 05:00:00,5,3,9,0,1,0,0,Edificio Mullin,10.194564742771641
2022-09-22 06:00:00,6,3,9,0,1,0,0,Edificio Mullin,13.906381309919125
2022-09-22 07:00:00,7,3,9,0,1,0,0,Edificio Mullin,21.422321312284758
2022-09-22 08:00:00,8,3,9,0,1,0,0,Edificio Mullin,29.36199147469664
2022-09-22 09:00:00,9,3,9,0,1,0,0,Edificio Mullin,43.03408000668604
2022-09-22 10:00:00,10,3,9,0,1,0,0,Edificio Mullin,55.236193733212126
2022-09-22 11:00:00,11,3,9,0,1,0,0,Edificio Mullin,50.94138496972766
2022-09-22 12:00:00,12,3,9,0,1,0,0,Edificio Mullin,50.42555691875432
2022-09-22 13:00:00,13,3,9,0,1,0,0,Edificio Mullin,43.36019084653349
2022-09-22 14:00:00,14,3,9,0,1,0,0,Edificio Mullin,39.29733263840896
2022-09-22 15:00:00,15,3,9,0,1,0,0,Edificio Mullin,40.812573387741864
2022-09-22 16:00:00,16,3,9,0,1,0,0,Edificio Mullin,36.8838153778301
2022-09-22 17:00:00,17,3,9,0,1,0,0,Edificio Mullin,37.32467421503001
2022-09-22 18:00:00,18,3,9,0,1,0,0,Edificio Mullin,33.48321557724152
2022-09-22 19:00:00,19,3,9,0,1,0,0,Edificio Mullin,30.642089385474527
2022-09-22 20:00:00,20,3,9,0,1,0,0,Edificio Mullin,25.762716566351095
2022-09-22 21:00:00,21,3,9,0,1,0,0,Edificio Mullin,23.68212888874171
2022-09-22 22:00:00,22,3,9,0,1,0,0,Edificio Mullin,18.480804651842416
2022-09-22 23:00:00,23,3,9,0,1,0,0,Edificio Mullin,13.60447785429748
2022-09-23 00:00:00,0,4,9,0,1,0,0,Edificio Mullin,8.33148229679315
2022-09-23 01:00:00,1,4,9,0,1,0,0,Edificio Mullin,8.415997858056707
2022-09-23 02:00:00,2,4,9,0,1,0,0,Edificio Mullin,9.365063037580672
2022-09-23 03:00:00,3,4,9,0,1,0,0,Edificio Mullin,7.8068980907965715
2022-09-23 04:00:00,4,4,9,0,1,0,0,Edificio Mullin,9.162815982603117
2022-09-23 05:00:00,5,4,9,0,1,0,0,Edificio Mullin,10.803770005383104
2022-09-23 06:00:00,6,4,9,0,1,0,0,Edificio Mullin,14.303826506668944
2022-09-23 07:00:00,7,4,9,0,1,0,0,Edificio Mullin,19.63357013612765
2022-09-23 08:00:00,8,4,9,0,1,0,0,Edificio Mullin,31.26827191233029
2022-09-23 09:00:00,9,4,9,0,1,0,0,Edificio Mullin,42.438874595879206
2022-09-23 10:00:00,10,4,9,0,1,0,0,Edificio Mullin,51.17093563879711
2022-09-23 11:00:00,11,4,9,0,1,0,0,Edificio Mullin,50.82628746677205
2022-09-23 12:00:00,12,4,9,0,1,0,0,Edificio Mullin,50.60550825552406
2022-09-23 13:00:00,13,4,9,0,1,0,0,Edificio Mullin,48.1709463696545
2022-09-23 14:00:00,14,4,9,0,1,0,0,Edificio Mullin,43.13950876568823
2022-09-23 15:00:00,15,4,9,0,1,0,0,Edificio Mullin,42.22900776394059
2022-09-23 16:00:00,16,4,9,0,1,0,0,Edificio Mullin,39.54353901605738
2022-09-23 17:00:00,17,4,9,0,1,0,0,Edificio Mullin,33.416546892468105
2022-09-23 18:00:00,18,4,9,0,1,0,0,Edificio Mullin,31.618986429794163
2022-09-23 19:00:00,19,4,9,0,1,0,0,Edificio Mullin,27.407471194517534
2022-09-23 20:00:00,20,4,9,0,1,0,0,Edificio Mullin,27.554159555605274
2022-09-23 21:00:00,21,4,9,0,1,0,0,Edificio Mullin,23.634277653991195
2022-09-23 22:00:00,22,4,9,0,1,0,0,Edificio Mullin,18.171375864340927
2022-09-23 23:00:00,23,4,9,0,1,0,0,Edificio Mullin,13.833353001204918
2022-09-24 00:00:00,0,5,9,1,1,0,0,Edificio Mullin,9.34689353725097
2022-09-24 01:00:00,1,5,9,1,1,0,0,Edificio Mullin,8.985163753598354
2022-09-24 02:00:00,2,5,9,1,1,0,0,Edificio Mullin,9.415863997180285
2022-09-24 03:00:00,3,5,9,1,1,0,0,Edificio Mullin,8.926663548504706
2022-09-24 04:00:00,4,5,9,1,1,0,0,Edificio Mullin,9.450006350525678
2022-09-24 05:00:00,5,5,9,1,1,0,0,Edificio Mullin,9.775517800871226
2022-09-24 06:00:00,6,5,9,1,1,0,0,Edificio Mullin,9.15572179211978
2022-09-24 07:00:00,7,5,9,1,1,0,0,Edificio Mullin,10.495741523690675
2022-09-24 08:00:00,8,5,9,1,1,0,0,Edificio Mullin,11.22387196632901
2022-09-24 09:00:00,9,5,9,1,1,0,0,Edificio Mullin,11.713436453655223
2022-09-24 10:00:00,10,5,9,1,1,0,0,Edificio Mullin,12.62439980636752
2022-09-24 11:00:00,11,5,9,1,1,0,0,Edificio Mullin,12.539927159434018
2022-09-24 12:00:00,12,5,9,1,1,0,0,Edificio Mullin,13.344495897923178
2022-09-24 13:00:00,13,5,9,1,1,0,0,Edificio Mullin,10.794085226740123
2022-09-24 14:00:00,14,5,9,1,1,0,0,Edificio Mullin,11.794646859999697
2022-09-24 15:00:00,15,5,9,1,1,0,0,Edificio Mullin,11.84765149516478
2022-09-24 16:00:00,16,5,9,1,1,0,0,Edificio Mullin,12.189750303970802
2022-09-24 17:00:00,17,5,9,1,1,0,0,Edificio Mullin,11.968975582626342
2022-09-24 18:00:00,18,5,9,1,1,0,0,Edificio Mullin,11.293220420959216
2022-09-24 19:00:00,19,5,9,1,1,0,0,Edificio Mullin,11.13693382950977
2022-09-24 20:00:00,20,5,9,1,1,0,0,Edificio Mullin,11.168036910427872
2022-09-24 21:00:00,21,5,9,1,1,0,0,Edificio Mullin,9.943578580866397
2022-09-24 22:00:00,22,5,9,1,1,0,0,Edificio Mullin,9.80590116817346
2022-09-24 23:00:00,23,5,9,1,1,0,0,Edificio Mullin,9.73867673762453
2022-09-25 00:00:00,0,6,9,1,1,0,0,Edificio Mullin,8.779559237351979
2022-09-25 01:00:00,1,6,9,1,1,0,0,Edificio Mullin,8.363937196381181
2022-09-25 02:00:00,2,6,9,1,1,0,0,Edificio Mullin,8.691114396485037
2022-09-25 03:00:00,3,6,9,1,1,0,0,Edificio Mullin,8.637957334775592
2022-09-25 04:00:00,4,6,9,1,1,0,0,Edificio Mullin,9.443486669130131
2022-09-25 05:00:00,5,6,9,1,1,0,0,Edificio Mullin,8.658624211548391
2022-09-25 06:00:00,6,6,9,1,1,0,0,Edificio Mullin,8.996001667522904
2022-09-25 07:00:00,7,6,9,1,1,0,0,Edificio Mullin,11.220414719565582
2022-09-25 08:00:00,8,6,9,1,1,0,0,Edificio Mullin,10.269798709187615
2022-09-25 09:00:00,9,6,9,1,1,0,0,Edificio Mullin,12.557217412156305
2022-09-25 10:00:00,10,6,9,1,1,0,0,Edificio Mullin,11.98235542663141
2022-09-25 11:00:00,11,6,9,1,1,0,0,Edificio Mullin,13.061715236002199
2022-09-25 12:00:00,12,6,9,1,1,0,0,Edificio Mullin,12.416555506446963
2022-09-25 13:00:00,13,6,9,1,1,0,0,Edificio Mullin,12.232495886496954
2022-09-25 14:00:00,14,6,9,1,1,0,0,Edificio Mullin,11.677649455548375
2022-09-25 15:00:00,15,6,9,1,1,0,0,Edificio Mullin,12.781688400430333
2022-09-25 16:00:00,16,6,9,1,1,0,0,Edificio Mullin,11.419412841137168
2022-09-25 17:00:00,17,6,9,1,1,0,0,Edificio Mullin,13.028087862706016
2022-09-25 18:00:00,18,6,9,1,1,0,0,Edificio Mullin,11.42892801807872
2022-09-25 19:00:00,19,6,9,1,1,0,0,Edificio Mullin,10.265936448014918
2022-09-25 20:00:00,20,6,9,1,1,0,0,Edificio Mullin,11.123199368758552
2022-09-25 21:00:00,21,6,9,1,1,0,0,Edificio Mullin,10.893302283519771
2022-09-25 22:00:00,22,6,9,1,1,0,0,Edificio Mullin,10.304364631124747
2022-09-25 23:00:00,23,6,9,1,1,0,0,Edificio Mullin,8.891886032576176
2022-09-26 00:00:00,0,0,9,0,1,0,0,Edificio Mullin,8.967558659486896
2022-09-26 01:00:00,1,0,9,0,1,0,0,Edificio Mullin,8.272788876172644
2022-09-26 02:00:00,2,0,9,0,1,0,0,Edificio Mullin,8.460452348434753
2022-09-26 03:00:00,3,0,9,0,1,0,0,Edificio Mullin,8.83925313441226
