timestamp,hour,day_of_week,month,is_weekend,is_semester,is_exam,is_holiday,building_name,consumption_kWh,area_m2
2025-12-18 12:00:00,12,3,12,0,0,1,0,Edificio Apolonia,16.8783544368807,1560
2025-12-18 13:00:00,13,3,12,0,0,1,0,Edificio Apolonia,16.497383197258063,1560
2025-12-18 14:00:00,14,3,12,0,0,1,0,Edificio Apolonia,14.158315332231117,1560
2025-12-18 15:00:00,15,3,12,0,0,1,0,Edificio Apolonia,13.679121357001092,1560
2025-12-18 16:00:00,16,3,12,0,0,1,0,Edificio Apolonia,15.034127264373778,1560
2025-12-18 17:00:00,17,3,12,0,0,1,0,Edificio Apolonia,12.57793899839568,1560
2025-12-18 18:00:00,18,3,12,0,0,1,0,Edificio Apolonia,11.032083067164939,1560
2025-12-18 19:00:00,19,3,12,0,0,1,0,Edificio Apolonia,10.561364942810545,1560
2025-12-18 20:00:00,20,3,12,0,0,1,0,Edificio Apolonia,9.254228087225597,1560
2025-12-18 21:00:00,21,3,12,0,0,1,0,Edificio Apolonia,7.5934408913092195,1560
2025-12-18 22:00:00,22,3,12,0,0,1,0,Edificio Apolonia,5.633880354333147,1560
2025-12-18 23:00:00,23,3,12,0,0,1,0,Edificio Apolonia,4.3114716340582335,1560
2025-12-19 00:00:00,0,4,12,0,0,1,0,Edificio Apolonia,3.1824299402167875,1560
2025-12-19 01:00:00,1,4,12,0,0,1,0,Edificio Apolonia,3.0585295005118485,1560
2025-12-19 02:00:00,2,4,12,0,0,1,0,Edificio Apolonia,2.88807269452447,1560
2025-12-19 03:00:00,3,4,12,0,0,1,0,Edificio Apolonia,3.0891380075228865,1560
2025-12-19 04:00:00,4,4,12,0,0,1,0,Edificio Apolonia,3.3961204363467856,1560
2025-12-19 05:00:00,5,4,12,0,0,1,0,Edificio Apolonia,3.3671539132119794,1560
2025-12-19 06:00:00,6,4,12,0,0,1,0,Edificio Apolonia,5.206610521847699,1560
2025-12-19 07:00:00,7,4,12,0,0,1,0,Edificio Apolonia,7.45061594431524,1560
2025-12-19 08:00:00,8,4,12,0,0,1,0,Edificio Apolonia,10.933930678753248,1560
2025-12-19 09:00:00,9,4,12,0,0,1,0,Edificio Apolonia,13.457657044553748,1560
2025-12-19 10:00:00,10,4,12,0,0,1,0,Edificio Apolonia,18.589128433660026,1560
2025-12-19 11:00:00,11,4,12,0,0,1,0,Edificio Apolonia,17.395000592605008,1560
2025-12-19 12:00:00,12,4,12,0,0,1,0,Edificio Apolonia,15.775208829402514,1560
2025-12-19 13:00:00,13,4,12,0,0,1,0,Edificio Apolonia,15.052508517748949,1560
2025-12-19 14:00:00,14,4,12,0,0,1,0,Edificio Apolonia,14.649647959981289,1560
2025-12-19 15:00:00,15,4,12,0,0,1,0,Edificio Apolonia,13.770736122595617,1560
2025-12-19 16:00:00,16,4,12,0,0,1,0,Edificio Apolonia,13.576698126909438,1560
2025-12-19 17:00:00,17,4,12,0,0,1,0,Edificio Apolonia,12.402687036274987,1560
2025-12-19 18:00:00,18,4,12,0,0,1,0,Edificio Apolonia,12.124903665868539,1560
2025-12-19 19:00:00,19,4,12,0,0,1,0,Edificio Apolonia,10.000500944728968,1560
2025-12-19 20:00:00,20,4,12,0,0,1,0,Edificio Apolonia,9.348168278217639,1560
2025-12-19 21:00:00,21,4,12,0,0,1,0,Edificio Apolonia,7.42095189505718,1560
2025-12-19 22:00:00,22,4,12,0,0,1,0,Edificio Apolonia,5.717909627090555,1560
2025-12-19 23:00:00,23,4,12,0,0,1,0,Edificio Apolonia,5.022524263010064,1560
2025-12-20 00:00:00,0,5,12,1,0,1,0,Edificio Apolonia,5.177758567681294,1560
2025-12-20 01:00:00,1,5,12,1,0,1,0,Edificio Apolonia,5.282746562749758,1560
2025-12-20 02:00:00,2,5,12,1,0,1,0,Edificio Apolonia,5.57302364660893,1560
2025-12-20 03:00:00,3,5,12,1,0,1,0,Edificio Apolonia,5.305187124882451,1560
2025-12-20 04:00:00,4,5,12,1,0,1,0,Edificio Apolonia,5.09338313356151,1560
2025-12-20 05:00:00,5,5,12,1,0,1,0,Edificio Apolonia,4.842059608848697,1560
2025-12-20 06:00:00,6,5,12,1,0,1,0,Edificio Apolonia,4.925440316487781,1560
2025-12-20 07:00:00,7,5,12,1,0,1,0,Edificio Apolonia,5.27182369199952,1560
2025-12-20 08:00:00,8,5,12,1,0,1,0,Edificio Apolonia,5.906617676070406,1560
2025-12-20 09:00:00,9,5,12,1,0,1,0,Edificio Apolonia,5.836347954461849,1560
2025-12-20 10:00:00,10,5,12,1,0,1,0,Edificio Apolonia,6.314053415284006,1560
2025-12-20 11:00:00,11,5,12,1,0,1,0,Edificio Apolonia,6.2509525773177055,1560
2025-12-20 12:00:00,12,5,12,1,0,1,0,Edificio Apolonia,6.038538375411531,1560
2025-12-20 13:00:00,13,5,12,1,0,1,0,Edificio Apolonia,5.841133984464906,1560
2025-12-20 14:00:00,14,5,12,1,0,1,0,Edificio Apolonia,5.928449518880576,1560
2025-12-20 15:00:00,15,5,12,1,0,1,0,Edificio Apolonia,6.197820217989841,1560
2025-12-20 16:00:00,16,5,12,1,0,1,0,Edificio Apolonia,5.359944090397818,1560
2025-12-20 17:00:00,17,5,12,1,0,1,0,Edificio Apolonia,6.182619055235287,1560
2025-12-20 18:00:00,18,5,12,1,0,1,0,Edificio Apolonia,4.953054390298537,1560
2025-12-20 19:00:00,19,5,12,1,0,1,0,Edificio Apolonia,6.156300247308419,1560
2025-12-20 20:00:00,20,5,12,1,0,1,0,Edificio Apolonia,5.909214754960183,1560
2025-12-20 21:00:00,21,5,12,1,0,1,0,Edificio Apolonia,5.109326859722391,1560
2025-12-20 22:00:00,22,5,12,1,0,1,0,Edificio Apolonia,5.462849893898476,1560
2025-12-20 23:00:00,23,5,12,1,0,1,0,Edificio Apolonia,4.958696450647794,1560
2025-12-21 00:00:00,0,6,12,1,0,0,0,Edificio Apolonia,5.256909696673854,1560
2025-12-21 01:00:00,1,6,12,1,0,0,0,Edificio Apolonia,5.604579031555392,1560
2025-12-21 02:00:00,2,6,12,1,0,0,0,Edificio Apolonia,5.269897317521553,1560
2025-12-21 03:00:00,3,6,12,1,0,0,0,Edificio Apolonia,5.588886113108339,1560
2025-12-21 04:00:00,4,6,12,1,0,0,0,Edificio Apolonia,4.791527620999239,1560
2025-12-21 05:00:00,5,6,12,1,0,0,0,Edificio Apolonia,5.407028289840341,1560
2025-12-21 06:00:00,6,6,12,1,0,0,0,Edificio Apolonia,5.698801571445389,1560
2025-12-21 07:00:00,7,6,12,1,0,0,0,Edificio Apolonia,6.173596752982927,1560
2025-12-21 08:00:00,8,6,12,1,0,0,0,Edificio Apolonia,5.655011905018353,1560
2025-12-21 09:00:00,9,6,12,1,0,0,0,Edificio Apolonia,5.70689150615801,1560
2025-12-21 10:00:00,10,6,12,1,0,0,0,Edificio Apolonia,6.767419537066136,1560
2025-12-21 11:00:00,11,6,12,1,0,0,0,Edificio Apolonia,6.051863408960896,1560
2025-12-21 12:00:00,12,6,12,1,0,0,0,Edificio Apolonia,5.939730186960607,1560
2025-12-21 13:00:00,13,6,12,1,0,0,0,Edificio Apolonia,6.155272707081525,1560
2025-12-21 14:00:00,14,6,12,1,0,0,0,Edificio Apolonia,5.8388287481235555,1560
2025-12-21 15:00:00,15,6,12,1,0,0,0,Edificio Apolonia,6.489184669341322,1560
2025-12-21 16:00:00,16,6,12,1,0,0,0,Edificio Apolonia,5.804733844328771,1560
2025-12-21 17:00:00,17,6,12,1,0,0,0,Edificio Apolonia,6.025914187802405,1560
2025-12-21 18:00:00,18,6,12,1,0,0,0,Edificio Apolonia,5.980445303684005,1560
2025-12-21 19:00:00,19,6,12,1,0,0,0,Edificio Apolonia,5.735866084491296,1560
2025-12-21 20:00:00,20,6,12,1,0,0,0,Edificio Apolonia,5.565073386794728,1560
2025-12-21 21:00:00,21,6,12,1,0,0,0,Edificio Apolonia,5.643155870115629,1560
2025-12-21 22:00:00,22,6,12,1,0,0,0,Edificio Apolonia,5.431446464545979,1560
2025-12-21 23:00:00,23,6,12,1,0,0,0,Edificio Apolonia,5.260532918105816,1560
2025-12-22 00:00:00,0,0,12,0,0,0,0,Edificio Apolonia,3.063767695076266,1560
2025-12-22 01:00:00,1,0,12,0,0,0,0,Edificio Apolonia,3.0932647087646896,1560
2025-12-22 02:00:00,2,0,12,0,0,0,0,Edificio Apolonia,3.153567144562825,1560
2025-12-22 03:00:00,3,0,12,0,0,0,0,Edificio Apolonia,3.1657729284522085,1560
2025-12-22 04:00:00,4,0,12,0,0,0,0,Edificio Apolonia,3.33970474197269,1560
2025-12-22 05:00:00,5,0,12,0,0,0,0,Edificio Apolonia,3.518406299177977,1560
2025-12-22 06:00:00,6,0,12,0,0,0,0,Edificio Apolonia,4.825480680958995,1560
2025-12-22 07:00:00,7,0,12,0,0,0,0,Edificio Apolonia,7.428619144559767,1560
2025-12-22 08:00:00,8,0,12,0,0,0,0,Edificio Apolonia,11.769874822942567,1560
2025-12-22 09:00:00,9,0,12,0,0,0,0,Edificio Apolonia,15.722187987889534,1560
2025-12-22 10:00:00,10,0,12,0,0,0,0,Edificio Apolonia,17.64030311794847,1560
2025-12-22 11:00:00,11,0,12,0,0,0,0,Edificio Apolonia,17.77730753117292,1560
2025-12-22 12:00:00,12,0,12,0,0,0,0,Edificio Apolonia,15.773880930808371,1560
2025-12-22 13:00:00,13,0,12,0,0,0,0,Edificio Apolonia,16.28279257845405,1560
2025-12-22 14:00:00,14,0,12,0,0,0,0,Edificio Apolonia,14.977059896540252,1560
2025-12-22 15:00:00,15,0,12,0,0,0,0,Edificio Apolonia,14.018229792753479,1560
2025-12-22 16:00:00,16,0,12,0,0,0,0,Edificio Apolonia,13.087365875397616,1560
2025-12-22 17:00:00,17,0,12,0,0,0,0,Edificio Apolonia,11.94091928465507,1560
2025-12-22 18:00:00,18,0,12,0,0,0,0,Edificio Apolonia,11.381848455524025,1560
2025-12-22 19:00:00,19,0,12,0,0,0,0,Edificio Apolonia,11.583501211986652,1560
2025-12-22 20:00:00,20,0,12,0,0,0,0,Edificio Apolonia,9.202048912096473,1560
2025-12-22 21:00:00,21,0,12,0,0,0,0,Edificio Apolonia,8.216887903099174,1560
2025-12-22 22:00:00,22,0,12,0,0,0,0,Edificio Apolonia,6.547239025994522,1560
2025-12-22 23:00:00,23,0,12,0,0,0,0,Edificio Apolonia,4.503487465246639,1560
2025-12-23 00:00:00,0,1,12,0,0,0,0,Edificio Apolonia,3.2626429179161147,1560
2025-12-23 01:00:00,1,1,12,0,0,0,0,Edificio Apolonia,2.783940215913165,1560
2025-12-23 02:00:00,2,1,12,0,0,0,0,Edificio Apolonia,3.0499524506797413,1560
2025-12-23 03:00:00,3,1,12,0,0,0,0,Edificio Apolonia,3.01955299870762,1560
2025-12-23 04:00:00,4,1,12,0,0,0,0,Edificio Apolonia,3.3700590885542963,1560
2025-12-23 05:00:00,5,1,12,0,0,0,0,Edificio Apolonia,3.3220265629257764,1560
2025-12-23 06:00:00,6,1,12,0,0,0,0,Edificio Apolonia,4.762789015660161,1560
2025-12-23 07:00:00,7,1,12,0,0,0,0,Edificio Apolonia,7.640235098401549,1560
2025-12-23 08:00:00,8,1,12,0,0,0,0,Edificio Apolonia,11.300737588245171,1560
2025-12-23 09:00:00,9,1,12,0,0,0,0,Edificio Apolonia,16.694279936575406,1560
2025-12-23 10:00:00,10,1,12,0,0,0,0,Edificio Apolonia,17.756796548147154,1560
2025-12-23 11:00:00,11,1,12,0,0,0,0,Edificio Apolonia,20.12874813226447,1560
2025-12-23 12:00:00,12,1,12,0,0,0,0,Edificio Apolonia,17.341952204357927,1560
2025-12-23 13:00:00,13,1,12,0,0,0,0,Edificio Apolonia,15.427006386911428,1560
2025-12-23 14:00:00,14,1,12,0,0,0,0,Edificio Apolonia,13.331440494356926,1560
2025-12-23 15:00:00,15,1,12,0,0,0,0,Edificio Apolonia,13.631864749015481,1560
2025-12-23 16:00:00,16,1,12,0,0,0,0,Edificio Apolonia,13.305277164195306,1560
2025-12-23 17:00:00,17,1,12,0,0,0,0,Edificio Apolonia,12.895288929275646,1560
2025-12-23 18:00:00,18,1,12,0,0,0,0,Edificio Apolonia,12.007159261906375,1560
2025-12-23 19:00:00,19,1,12,0,0,0,0,Edificio Apolonia,9.555911452148097,1560
2025-12-23 20:00:00,20,1,12,0,0,0,0,Edificio Apolonia,8.748890033745251,1560
2025-12-23 21:00:00,21,1,12,0,0,0,0,Edificio Apolonia,8.223642552333843,1560
2025-12-23 22:00:00,22,1,12,0,0,0,0,Edificio Apolonia,6.627676954527947,1560
2025-12-23 23:00:00,23,1,12,0,0,0,0,Edificio Apolonia,4.343339892058701,1560
2025-12-24 00:00:00,0,2,12,0,0,0,0,Edificio Apolonia,3.083283311264586,1560
2025-12-24 01:00:00,1,2,12,0,0,0,0,Edificio Apolonia,3.0811883371649635,1560
2025-12-24 02:00:00,2,2,12,0,0,0,0,Edificio Apolonia,3.1145883753257784,1560
2025-12-24 03:00:00,3,2,12,0,0,0,0,Edificio Apolonia,3.2004189166784305,1560
2025-12-24 04:00:00,4,2,12,0,0,0,0,Edificio Apolonia,3.483147768461731,1560
2025-12-24 05:00:00,5,2,12,0,0,0,0,Edificio Apolonia,3.8348716347557237,1560
2025-12-24 06:00:00,6,2,12,0,0,0,0,Edificio Apolonia,4.570252121288163,1560
2025-12-24 07:00:00,7,2,12,0,0,0,0,Edificio Apolonia,6.787551854724043,1560
2025-12-24 08:00:00,8,2,12,0,0,0,0,Edificio Apolonia,10.915748728055284,1560
2025-12-24 09:00:00,9,2,12,0,0,0,0,Edificio Apolonia,16.393730478163107,1560
2025-12-24 10:00:00,10,2,12,0,0,0,0,Edificio Apolonia,16.978856476305044,1560
2025-12-24 11:00:00,11,2,12,0,0,0,0,Edificio Apolonia,19.56561883787011,1560
2025-12-24 12:00:00,12,2,12,0,0,0,0,Edificio Apolonia,16.740550762144352,1560
2025-12-24 13:00:00,13,2,12,0,0,0,0,Edificio Apolonia,13.934931359975058,1560
2025-12-24 14:00:00,14,2,12,0,0,0,0,Edificio Apolonia,13.57957677584246,1560
2025-12-24 15:00:00,15,2,12,0,0,0,0,Edificio Apolonia,12.731537408413098,1560
2025-12-24 16:00:00,16,2,12,0,0,0,0,Edificio Apolonia,12.468876937852666,1560
2025-12-24 17:00:00,17,2,12,0,0,0,0,Edificio Apolonia,12.466222307520045,1560
2025-12-24 18:00:00,18,2,12,0,0,0,0,Edificio Apolonia,11.896218722516595,1560
2025-12-24 19:00:00,19,2,12,0,0,0,0,Edificio Apolonia,11.284319397629728,1560
2025-12-24 20:00:00,20,2,12,0,0,0,0,Edificio Apolonia,9.794232435612274,1560
2025-12-24 21:00:00,21,2,12,0,0,0,0,Edificio Apolonia,8.411068245309572,1560
2025-12-24 22:00:00,22,2,12,0,0,0,0,Edificio Apolonia,5.747121518135533,1560
2025-12-24 23:00:00,23,2,12,0,0,0,0,Edificio Apolonia,4.507614901305027,1560
2025-12-25 00:00:00,0,3,12,0,0,0,1,Edificio Apolonia,3.393528322327363,1560
2025-12-25 01:00:00,1,3,12,0,0,0,1,Edificio Apolonia,3.486459253752891,1560
2025-12-25 02:00:00,2,3,12,0,0,0,1,Edificio Apolonia,3.5280422781764815,1560
2025-12-25 03:00:00,3,3,12,0,0,0,1,Edificio Apolonia,3.145893304245852,1560
2025-12-25 04:00:00,4,3,12,0,0,0,1,Edificio Apolonia,3.427588093512722,1560
2025-12-25 05:00:00,5,3,12,0,0,0,1,Edificio Apolonia,3.645965275847114,1560
2025-12-25 06:00:00,6,3,12,0,0,0,1,Edificio Apolonia,3.3347608355673497,1560
2025-12-25 07:00:00,7,3,12,0,0,0,1,Edificio Apolonia,3.6975381812764834,1560
2025-12-25 08:00:00,8,3,12,0,0,0,1,Edificio Apolonia,3.4078420652511414,1560
2025-12-25 09:00:00,9,3,12,0,0,0,1,Edificio Apolonia,3.416306499632598,1560
2025-12-25 10:00:00,10,3,12,0,0,0,1,Edificio Apolonia,3.5724553289298653,1560
2025-12-25 11:00:00,11,3,12,0,0,0,1,Edificio Apolonia,3.5063406677793614,1560
2025-12-25 12:00:00,12,3,12,0,0,0,1,Edificio Apolonia,3.414499014508202,1560
2025-12-25 13:00:00,13,3,12,0,0,0,1,Edificio Apolonia,3.6203342094072446,1560
2025-12-25 14:00:00,14,3,12,0,0,0,1,Edificio Apolonia,3.523781644016918,1560
2025-12-25 15:00:00,15,3,12,0,0,0,1,Edificio Apolonia,3.547142679764787,1560
2025-12-25 16:00:00,16,3,12,0,0,0,1,Edificio Apolonia,3.299990128734215,1560
2025-12-25 17:00:00,17,3,12,0,0,0,1,Edificio Apolonia,3.5612728414989907,1560
2025-12-25 18:00:00,18,3,12,0,0,0,1,Edificio Apolonia,3.4360412014604416,1560
2025-12-25 19:00:00,19,3,12,0,0,0,1,Edificio Apolonia,3.5473851769261606,1560
2025-12-25 20:00:00,20,3,12,0,0,0,1,Edificio Apolonia,3.36522711853157,1560
2025-12-25 21:00:00,21,3,12,0,0,0,1,Edificio Apolonia,3.7424470851502027,1560
2025-12-25 22:00:00,22,3,12,0,0,0,1,Edificio Apolonia,3.7703092243857013,1560
2025-12-25 23:00:00,23,3,12,0,0,0,1,Edificio Apolonia,3.262171710383655,1560
2025-12-26 00:00:00,0,4,12,0,0,0,0,Edificio Apolonia,3.085390651754529,1560
2025-12-26 01:00:00,1,4,12,0,0,0,0,Edificio Apolonia,3.0474892113156766,1560
2025-12-26 02:00:00,2,4,12,0,0,0,0,Edificio Apolonia,2.8807106280504837,1560
2025-12-26 03:00:00,3,4,12,0,0,0,0,Edificio Apolonia,3.0834801346338354,1560
2025-12-26 04:00:00,4,4,12,0,0,0,0,Edificio Apolonia,3.2632766828978563,1560
2025-12-26 05:00:00,5,4,12,0,0,0,0,Edificio Apolonia,3.8010237605418253,1560
2025-12-26 06:00:00,6,4,12,0,0,0,0,Edificio Apolonia,4.442588381566025,1560
2025-12-26 07:00:00,7,4,12,0,0,0,0,Edificio Apolonia,7.269055532449325,1560
2025-12-26 08:00:00,8,4,12,0,0,0,0,Edificio Apolonia,11.207507403355084,1560
2025-12-26 09:00:00,9,4,12,0,0,0,0,Edificio Apolonia,13.94884617190072,1560
2025-12-26 10:00:00,10,4,12,0,0,0,0,Edificio Apolonia,18.190789108193275,1560
2025-12-26 11:00:00,11,4,12,0,0,0,0,Edificio Apolonia,18.097066818285384,1560
2025-12-26 12:00:00,12,4,12,0,0,0,0,Edificio Apolonia,16.158378267923506,1560
2025-12-26 13:00:00,13,4,12,0,0,0,0,Edificio Apolonia,14.388977879189524,1560
2025-12-26 14:00:00,14,4,12,0,0,0,0,Edificio Apolonia,12.332645707452516,1560
2025-12-26 15:00:00,15,4,12,0,0,0,0,Edificio Apolonia,13.418238299361985,1560
2025-12-26 16:00:00,16,4,12,0,0,0,0,Edificio Apolonia,12.252933342195874,1560
2025-12-26 17:00:00,17,4,12,0,0,0,0,Edificio Apolonia,13.203468314845116,1560
2025-12-26 18:00:00,18,4,12,0,0,0,0,Edificio Apolonia,12.326300457467697,1560
2025-12-26 19:00:00,19,4,12,0,0,0,0,Edificio Apolonia,10.707048117396205,1560
2025-12-26 20:00:00,20,4,12,0,0,0,0,Edificio Apolonia,10.437666888314109,1560
2025-12-26 21:00:00,21,4,12,0,0,0,0,Edificio Apolonia,7.994215152069294,1560
2025-12-26 22:00:00,22,4,12,0,0,0,0,Edificio Apolonia,5.889875611107267,1560
2025-12-26 23:00:00,23,4,12,0,0,0,0,Edificio Apolonia,4.8045076848203925,1560
2025-12-27 00:00:00,0,5,12,1,0,0,0,Edificio Apolonia,5.2115658389788,1560
2025-12-27 01:00:00,1,5,12,1,0,0,0,Edificio Apolonia,5.199985243512303,1560
2025-12-27 02:00:00,2,5,12,1,0,0,0,Edificio Apolonia,4.937956020540002,1560
2025-12-27 03:00:00,3,5,12,1,0,0,0,Edificio Apolonia,5.0421072372870706,1560
2025-12-27 04:00:00,4,5,12,1,0,0,0,Edificio Apolonia,5.085446760092318,1560
2025-12-27 05:00:00,5,5,12,1,0,0,0,Edificio Apolonia,5.288528033741627,1560
2025-12-27 06:00:00,6,5,12,1,0,0,0,Edificio Apolonia,5.495444406093079,1560
2025-12-27 07:00:00,7,5,12,1,0,0,0,Edificio Apolonia,5.708176580041647,1560
2025-12-27 08:00:00,8,5,12,1,0,0,0,Edificio Apolonia,6.029427292864062,1560
2025-12-27 09:00:00,9,5,12,1,0,0,0,Edificio Apolonia,6.23239043013851,1560
2025-12-27 10:00:00,10,5,12,1,0,0,0,Edificio Apolonia,6.460702865208121,1560
2025-12-27 11:00:00,11,5,12,1,0,0,0,Edificio Apolonia,6.533292989439704,1560
2025-12-27 12:00:00,12,5,12,1,0,0,0,Edificio Apolonia,6.648772652065303,1560
2025-12-27 13:00:00,13,5,12,1,0,0,0,Edificio Apolonia,6.226386232706814,1560
2025-12-27 14:00:00,14,5,12,1,0,0,0,Edificio Apolonia,5.655715346813537,1560
2025-12-27 15:00:00,15,5,12,1,0,0,0,Edificio Apolonia,6.286832322178301,1560
2025-12-27 16:00:00,16,5,12,1,0,0,0,Edificio Apolonia,5.619292459808168,1560
2025-12-27 17:00:00,17,5,12,1,0,0,0,Edificio Apolonia,6.283708631053904,1560
2025-12-27 18:00:00,18,5,12,1,0,0,0,Edificio Apolonia,6.084181648173765,1560
2025-12-27 19:00:00,19,5,12,1,0,0,0,Edificio Apolonia,6.000422534486924,1560
2025-12-27 20:00:00,20,5,12,1,0,0,0,Edificio Apolonia,5.496917768105487,1560
2025-12-27 21:00:00,21,5,12,1,0,0,0,Edificio Apolonia,5.560557953314484,1560
2025-12-27 22:00:00,22,5,12,1,0,0,0,Edificio Apolonia,5.171155305444982,1560
2025-12-27 23:00:00,23,5,12,1,0,0,0,Edificio Apolonia,5.098736998709775,1560
2025-12-28 00:00:00,0,6,12,1,0,0,0,Edificio Apolonia,4.6971181243261455,1560
2025-12-28 01:00:00,1,6,12,1,0,0,0,Edificio Apolonia,5.182119480936013,1560
2025-12-28 02:00:00,2,6,12,1,0,0,0,Edificio Apolonia,4.888846714007189,1560
2025-12-28 03:00:00,3,6,12,1,0,0,0,Edificio Apolonia,5.318144269030344,1560
2025-12-28 04:00:00,4,6,12,1,0,0,0,Edificio Apolonia,5.356727030084724,1560
2025-12-28 05:00:00,5,6,12,1,0,0,0,Edificio Apolonia,5.395028132768902,1560
2025-12-28 06:00:00,6,6,12,1,0,0,0,Edificio Apolonia,5.476518557233029,1560
2025-12-28 07:00:00,7,6,12,1,0,0,0,Edificio Apolonia,5.81124759733886,1560
2025-12-28 08:00:00,8,6,12,1,0,0,0,Edificio Apolonia,5.691260261247454,1560
2025-12-28 09:00:00,9,6,12,1,0,0,0,Edificio Apolonia,6.400151574663577,1560
2025-12-28 10:00:00,10,6,12,1,0,0,0,Edificio Apolonia,6.428312465490867,1560
2025-12-28 11:00:00,11,6,12,1,0,0,0,Edificio Apolonia,6.377991727311095,1560
2025-12-28 12:00:00,12,6,12,1,0,0,0,Edificio Apolonia,6.451831288883311,1560
2025-12-28 13:00:00,13,6,12,1,0,0,0,Edificio Apolonia,6.75893004574447,1560
2025-12-28 14:00:00,14,6,12,1,0,0,0,Edificio Apolonia,6.037668541309552,1560
2025-12-28 15:00:00,15,6,12,1,0,0,0,Edificio Apolonia,6.341409125999122,1560
2025-12-28 16:00:00,16,6,12,1,0,0,0,Edificio Apolonia,6.668909679462014,1560
2025-12-28 17:00:00,17,6,12,1,0,0,0,Edificio Apolonia,6.164776675543758,1560
2025-12-28 18:00:00,18,6,12,1,0,0,0,Edificio Apolonia,6.245748069919427,1560
2025-12-28 19:00:00,19,6,12,1,0,0,0,Edificio Apolonia,6.18904362922957,1560
2025-12-28 20:00:00,20,6,12,1,0,0,0,Edificio Apolonia,6.128879497188251,1560
2025-12-28 21:00:00,21,6,12,1,0,0,0,Edificio Apolonia,5.304781762942264,1560
2025-12-28 22:00:00,22,6,12,1,0,0,0,Edificio Apolonia,5.684381998663329,1560
2025-12-28 23:00:00,23,6,12,1,0,0,0,Edificio Apolonia,5.088478899690881,1560
2025-12-29 00:00:00,0,0,12,0,0,0,0,Edificio Apolonia,2.7061449667823325,1560
2025-12-29 01:00:00,1,0,12,0,0,0,0,Edificio Apolonia,2.6954871943827117,1560
2025-12-29 02:00:00,2,0,12,0,0,0,0,Edificio Apolonia,3.1804304095871725,1560
2025-12-29 03:00:00,3,0,12,0,0,0,0,Edificio Apolonia,3.121798385912154,1560
2025-12-29 04:00:00,4,0,12,0,0,0,0,Edificio Apolonia,3.2709941945171623,1560
2025-12-29 05:00:00,5,0,12,0,0,0,0,Edificio Apolonia,3.587499767922206,1560
2025-12-29 06:00:00,6,0,12,0,0,0,0,Edificio Apolonia,5.009696020674377,1560
2025-12-29 07:00:00,7,0,12,0,0,0,0,Edificio Apolonia,7.1175628691497135,1560
2025-12-29 08:00:00,8,0,12,0,0,0,0,Edificio Apolonia,11.290336209326975,1560
2025-12-29 09:00:00,9,0,12,0,0,0,0,Edificio Apolonia,14.077745862912765,1560
2025-12-29 10:00:00,10,0,12,0,0,0,0,Edificio Apolonia,17.851136891354546,1560
2025-12-29 11:00:00,11,0,12,0,0,0,0,Edificio Apolonia,17.33747406689545,1560
2025-12-29 12:00:00,12,0,12,0,0,0,0,Edificio Apolonia,16.31507067802813,1560
2025-12-29 13:00:00,13,0,12,0,0,0,0,Edificio Apolonia,15.528757069369934,1560
2025-12-29 14:00:00,14,0,12,0,0,0,0,Edificio Apolonia,14.793731297571455,1560
2025-12-29 15:00:00,15,0,12,0,0,0,0,Edificio Apolonia,14.657948394938789,1560
2025-12-29 16:00:00,16,0,12,0,0,0,0,Edificio Apolonia,12.85906363031146,1560
2025-12-29 17:00:00,17,0,12,0,0,0,0,Edificio Apolonia,12.909075534733214,1560
2025-12-29 18:00:00,18,0,12,0,0,0,0,Edificio Apolonia,10.819196908573156,1560
2025-12-29 19:00:00,19,0,12,0,0,0,0,Edificio Apolonia,11.209476682507079,1560
2025-12-29 20:00:00,20,0,12,0,0,0,0,Edificio Apolonia,10.212416438004114,1560
2025-12-29 21:00:00,21,0,12,0,0,0,0,Edificio Apolonia,8.264211487599404,1560
2025-12-29 22:00:00,22,0,12,0,0,0,0,Edificio Apolonia,6.298504327080846,1560
2025-12-29 23:00:00,23,0,12,0,0,0,0,Edificio Apolonia,4.285676663246714,1560
2025-12-30 00:00:00,0,1,12,0,0,0,0,Edificio Apolonia,3.12944316309425,1560
2025-12-30 01:00:00,1,1,12,0,0,0,0,Edificio Apolonia,3.318343599642472,1560
2025-12-30 02:00:00,2,1,12,0,0,0,0,Edificio Apolonia,2.879386426949634,1560
2025-12-30 03:00:00,3,1,12,0,0,0,0,Edificio Apolonia,2.725092588539392,1560
2025-12-30 04:00:00,4,1,12,0,0,0,0,Edificio Apolonia,3.0767600744331265,1560
2025-12-30 05:00:00,5,1,12,0,0,0,0,Edificio Apolonia,3.616365128160127,1560
2025-12-30 06:00:00,6,1,12,0,0,0,0,Edificio Apolonia,4.741347066541958,1560
2025-12-30 07:00:00,7,1,12,0,0,0,0,Edificio Apolonia,7.109306972951001,1560
2025-12-30 08:00:00,8,1,12,0,0,0,0,Edificio Apolonia,10.725821048180299,1560
2025-12-30 09:00:00,9,1,12,0,0,0,0,Edificio Apolonia,16.409478675970707,1560
2025-12-30 10:00:00,10,1,12,0,0,0,0,Edificio Apolonia,16.58801434591623,1560
2025-12-30 11:00:00,11,1,12,0,0,0,0,Edificio Apolonia,18.613323453152198,1560
2025-12-30 12:00:00,12,1,12,0,0,0,0,Edificio Apolonia,19.751818897037168,1560
